,methylation_PC1,methylation_PC2,methylation_PC3,methylation_PC4,methylation_PC5
TCGA.D8.A1Y0,-7.1939257957797205,0.39544158066349044,1.2499206030028043,-9.007399836100733,1.7353464518178712
TCGA.D8.A1Y1,-15.385782469057926,-9.172950689128635,-10.242596711679772,-1.850578870490655,8.765330011228409
TCGA.D8.A1Y2,15.265899846462702,-13.104883147112456,5.729263686745622,-3.170947040559662,-0.9622754337728986
TCGA.D8.A1Y3,-16.725564575686736,32.56613765637626,-14.906309510061682,3.354321630705908,1.2268117963249305
TCGA.D8.A27E,9.438950877188505,-22.008700924182627,21.433219271661933,0.3468503203697877,-7.104048953229069
TCGA.D8.A27F,43.20092589382312,-10.947811679663786,-7.022217765634406,12.44346162108199,-9.880399080965038
TCGA.D8.A27G,-9.387330859096782,18.549102481846003,-9.08593593957407,-4.25088962029186,3.9955031599372743
TCGA.D8.A27H,35.01264107411447,6.647167486328041,-2.002412743550253,13.146943155069202,-13.21056682552408
TCGA.D8.A27I,11.599048047655154,0.8758191870895211,3.889473996827752,-6.528236526651411,5.753087032929868
TCGA.D8.A27K,1.4513698405040318,7.883548639084122,13.55023542298265,8.005592110531014,9.47277281736258
TCGA.D8.A27L,7.133391748361905,-11.262553347483909,2.3330644732018975,-4.7636082776321444,2.6234599306530053
TCGA.D8.A27M,35.36425894181842,3.440149862348298,-2.7820733430162874,-6.66143248163381,1.0309827317012805
TCGA.D8.A27N,-6.35221743323166,8.817482580767978,-0.6196970760856018,3.928716493667725,-0.9475323697343843
TCGA.D8.A27P,0.9463806257464759,-18.687812931034436,18.73301163094829,6.297935240790768,-0.45145148788181805
TCGA.D8.A27R,11.580857925283109,4.179537497888917,4.199477395112373,-3.662555992048304,-10.390293791389619
TCGA.D8.A27T,-13.873237388283647,-9.56862915871897,-4.824839305836084,-8.973516842629346,8.933429440862893
TCGA.D8.A27V,-12.874393861962755,-10.036102453883776,-3.2991798744587055,-4.900449452962727,7.260404465630023
TCGA.D8.A27W,-9.152420896986067,8.528554059211416,-5.166271393291961,-9.257137137838606,-15.585963078708467
TCGA.D8.A3Z5,-1.5222189537866067,-2.567664132024304,10.135665874588891,2.4016171034493112,4.073687031383544
TCGA.D8.A3Z6,-16.275526717401824,0.8265877131735809,1.42486059031829,0.3760973883895574,8.238328080985223
TCGA.D8.A4Z1,17.58378248249745,1.3382309981772154,11.432861190866339,0.571931830434669,0.11314402972149155
TCGA.E2.A14N,39.76317889141335,7.214265309156689,4.202873685802463,-0.962607326430991,-1.1420876719300221
TCGA.E2.A14U,14.822000909090358,-4.556902220978437,19.533487202977646,2.105334422876034,-1.7530526285097932
TCGA.E2.A15I,-3.7642904987243733,-21.02036029755632,3.1350806643841307,-10.253129816109265,3.932801340709731
TCGA.E2.A15K,-7.587671966075257,-26.359462516464784,-8.564849670882754,-14.739489923236786,8.828338457645906
TCGA.E2.A1AZ,36.79218156479963,5.096864397174822,-4.86711774320966,2.36291731852657,0.4679472453995035
TCGA.E2.A1B0,18.343726506508233,-10.83450864703311,-15.231225575829844,-1.2322560164300704,5.1614328715598266
TCGA.E2.A1B1,21.29650979989959,-4.31467073099008,12.661792461604794,-6.7866732448906415,-1.2202276958150455
TCGA.E2.A1B4,-21.752051509158765,-18.09263728745079,4.660462837774833,-0.1774968222490371,7.226583601256877
TCGA.E2.A1B5,23.45431952498711,16.005618516344697,6.754350330310539,-12.106303661735105,4.646390037589241
TCGA.E2.A1B6,39.53737872527716,6.318973865202318,3.5337677185114313,-16.09223140563657,5.491668612117345
TCGA.E2.A1BC,-6.001521700289918,-1.9345580404851546,8.06128979896371,2.4545199941661617,4.575917935578474
TCGA.E2.A1BD,-25.209087245534633,9.686973643040941,11.817205787806017,12.598364390134549,4.459905243958255
TCGA.E2.A1IE,-26.539425423644925,4.497793638283178,-1.0378227480123507,-6.335745492272858,-12.771071915375837
TCGA.E2.A1IF,12.91126590806703,-12.666249578045875,8.72037208223434,-1.274919312099242,5.1252449002103155
TCGA.E2.A1IG,-23.96124765763501,-6.071769403220368,-8.981045873433292,-2.0881534765844925,-10.6444575324364
TCGA.E2.A1IH,-1.4554141778100382,0.9135386166989828,10.545004110513482,-2.574284947785477,-2.3505066178897254
TCGA.E2.A1II,34.282762428651814,1.5257500364879661,-7.289731315713188,-3.8854403859368793,4.007133781741053
TCGA.E2.A1IJ,4.095713561708087,0.30994660358169895,4.18934824687543,-4.6425829824261164,8.239798729765576
TCGA.E2.A1IK,14.272516805735199,-18.2499870018979,12.921613806554157,-5.9906412819716675,-1.3627636265944458
TCGA.E2.A1IL,-10.930745251320685,-16.862908872760105,14.811796174476989,5.910641918304288,0.8126625593207496
TCGA.E2.A1IN,-14.93156676508229,-26.52708504141446,-2.9210103725251324,3.5066502906183254,1.3946846356528073
TCGA.E2.A1IO,3.4506280661974045,-8.976064076826995,-1.1796621504303293,-4.2431706747841975,2.502499706040248
TCGA.E2.A1IU,-10.500751166112428,-10.268448695049887,4.9162808848381205,-5.546913686900767,3.4667958702045585
TCGA.E2.A1L6,-3.323934622148345,-7.636115680907578,11.40979133843509,1.6137645014177013,1.1976708172345762
TCGA.E2.A1L7,-6.985121589317808,22.42285223029406,8.592232455267425,9.304676707616853,-4.169005669504441
TCGA.E2.A1L8,-13.59061838177122,-15.960734218376277,-4.364016739859246,-2.254032226829536,12.478731067828349
TCGA.E2.A1L9,-1.3323333567144122,-6.168632938035794,10.242970640594566,2.5937753241518497,3.6124528935902425
TCGA.E2.A1LA,-5.148806649646912,-13.492306772556018,-11.334743774132338,-11.543425530043047,2.208314073769976
TCGA.E2.A1LB,0.15055232723626566,2.820214250262229,3.0912181605943454,6.656370212413155,1.0662070370795973
TCGA.E2.A1LE,2.1982829718421844,12.138117107837182,-12.981571142037915,0.6472023742348716,6.704315423479843
TCGA.E2.A1LG,30.69564262144723,-24.479367695544642,1.4874415791278917,13.071469618950212,-7.071601604735293
TCGA.E2.A1LH,37.22004738440346,8.374201691032514,-2.0129398396080522,-5.3263583986119665,-1.7346714789628568
TCGA.E2.A1LI,35.77905227618777,3.7288749480750476,-10.876403539793573,3.124405041486009,-0.14242712852162853
TCGA.E2.A1LK,23.04646432332426,14.586695696878179,-28.12881114733857,21.986666796857044,-5.622607931123086
TCGA.E2.A1LL,16.150783515669936,-4.192830751148453,-15.26024042848713,-3.223201492177249,4.804452138544523
TCGA.E2.A1LS,29.57970629283232,8.798666077857177,-11.800950559680006,18.928844451746365,-7.334150215111801
TCGA.E2.A2P5,-22.983521754143336,5.0594215693587925,-12.98171013355955,3.5587013533681797,8.11587899981347
TCGA.E2.A2P6,-32.62597524433975,-1.3602243209504006,1.9359542486550236,13.071062452610168,3.9685343411407676
TCGA.E2.A3DX,16.92725833923075,4.004307549364711,10.697624094011665,-8.072444443747859,6.177230485386571
TCGA.E2.A56Z,-29.386406000218365,-5.289035450576408,2.7246008519982565,-4.047979820172548,-12.637191721151435
TCGA.E2.A570,-5.578317741323087,-8.457541986057755,8.68916328807505,4.064446863425073,5.850707304341881
TCGA.E2.A573,42.40266056705882,-0.05428457705287858,-4.057751904201489,-4.586771526584382,-1.4417224529715664
TCGA.E2.A574,32.66505298122719,-14.275715122258696,-24.91904062825376,15.40438837821179,-8.89809545820506
TCGA.E9.A1N3,-4.115325483041231,-1.5150149792621692,18.126602781765385,-6.194359422814213,-14.206281966203061
TCGA.E9.A1N4,-0.9506187208604389,-24.91250485353125,2.396689828701375,-9.033755793213798,6.8469766060421575
TCGA.E9.A1N5,-6.451700940363893,4.948151855013185,11.594760814348131,-7.139206151459741,-2.9560225824577477
TCGA.E9.A1N6,0.7703065179973628,-6.496091830621818,-1.4541294358847192,2.09925794531621,-0.8998891236179348
TCGA.E9.A1N8,41.996724768827846,-13.751717463199915,-5.538433250306199,29.549717564360016,-10.769307966537843
TCGA.E9.A1N9,3.4154657673866047,2.170160558029122,1.9842256762662822,-3.0832924690172434,-4.333958640206613
TCGA.E9.A1NA,-19.52252877997252,26.411687526680875,-10.64306127398546,3.0179702123430054,-0.6857232566883047
TCGA.E9.A1ND,31.22235830288224,7.233959941461118,-8.240512314674842,-4.8926147350529305,7.981878948453868
TCGA.E9.A1NE,21.644504304799376,9.398966021880966,9.330257923253091,-12.115763622058886,0.21996630416419585
TCGA.E9.A1NF,-9.094731959735318,-0.5901261554142152,-2.5658811167859965,8.770394564394277,4.477356058256767
TCGA.E9.A1NG,15.11026394538426,-13.226491793539422,7.459114320285061,-9.444071356958448,3.33952180738868
TCGA.E9.A1NH,-9.271299256266868,1.751613781798646,13.10917128663002,6.328239011999677,8.008203140652942
TCGA.E9.A1NI,-25.543989746617232,-6.28430166079676,-8.206157236086971,-4.733633512652135,5.312705891287782
TCGA.E9.A1QZ,16.282439233564222,1.9949927076886111,0.8508328529449066,-13.704234311624996,2.8203434838270023
TCGA.E9.A1R0,-4.647648075892131,1.8376357669583143,-0.5248113916800695,-11.298971795463467,4.2583215242775525
TCGA.E9.A1R2,-3.5513266448731513,11.942418591008622,15.312027707968129,-3.452406936495053,-11.25259919593576
TCGA.E9.A1R3,0.8883630356305613,-29.31461630970109,5.4439276175891855,4.448054988904088,1.910146329642857
TCGA.E9.A1R4,2.8522429082471334,-6.165788555116814,-1.2232371298062685,-6.762697626443689,5.900188922933859
TCGA.E9.A1R5,-18.366565891842768,10.433046006271379,1.5678708586698802,11.434243506850134,4.857276921187307
TCGA.E9.A1R6,-30.975748333927065,12.417103533056062,-2.542380905483149,-4.325373303041399,-8.871578604389228
TCGA.E9.A1R7,-15.840771600741075,9.000339235997044,1.3765405504429267,2.297809342845995,-6.326169066037924
TCGA.E9.A1RB,4.700633190550907,-21.990040312237078,1.2300208981349785,4.308972267474882,-2.4331142837601556
TCGA.E9.A1RC,-22.656200472282443,33.32968599867179,6.420296122857863,16.34562547974982,2.089368256311782
TCGA.E9.A1RD,-12.24620323678407,18.02599787530168,14.008295598201585,-2.341343067170397,3.3410235901418646
TCGA.E9.A1RE,-35.88404222783803,14.199767594717503,-18.547612881906574,-2.237167892113305,-2.096209193377947
TCGA.E9.A1RF,-6.182621160765992,30.793136364174998,-5.108693568160359,-10.782995592964784,-8.58927196572596
TCGA.E9.A1RH,13.66217660574893,-9.941191130860242,-16.616945320623262,-3.7418252221637274,3.5430318808483983
TCGA.E9.A1RI,-2.230904669275123,5.533508732666295,14.911700851671307,-5.400748381091977,-1.0876900095652466
TCGA.E9.A226,1.4691898332236413,17.835905191523874,4.2998029489855,-9.338742770999932,-0.29427680352954655
TCGA.E9.A227,5.319482328720958,-17.507043802787216,9.190267251021787,-5.383240833546825,0.9689605892538121
TCGA.E9.A228,-14.199847491064173,41.63971282804381,-0.2455304213125465,-8.030448578439579,-14.890561944139439
TCGA.E9.A229,-4.677794002622577,-9.676411547870265,7.935936140984279,-6.416331429871154,-0.8217914239090996
TCGA.E9.A22A,11.434280168255999,31.262449710198553,7.872261849822632,-8.93208211420987,-4.678251937033004
TCGA.E9.A22B,-8.035421058858667,34.64436293381028,5.9972759334270025,-5.346748749334021,-15.108761890750449
TCGA.E9.A22D,-0.20158684209429217,37.43779699503756,1.3111546300099526,-13.554634811747004,0.06795103300529078
TCGA.E9.A22E,8.747585717649256,5.786872900495276,3.161924899840324,-7.328463233115386,-0.7600025286259389
TCGA.E9.A22G,36.67865352829978,4.601662469863062,-13.9709138539263,9.542542633189225,-11.480664518086272
TCGA.E9.A22H,-16.021635241606017,-8.984845339162108,6.35473038465626,-3.8924810103873417,3.809412817163308
TCGA.E9.A243,36.49726996661251,-1.561670716907167,-3.3113793136049168,-12.364277200597066,4.390016041020954
TCGA.E9.A244,32.774956946506485,-0.9978616955590376,-8.253199688219823,12.801286023878474,-4.973989944453442
TCGA.E9.A245,-4.839341557096284,-26.49136176282563,10.4708597439692,-5.44823411088582,-9.023884428950188
TCGA.E9.A247,-28.79475334571536,15.760671557220112,-1.9616552585177978,3.590304659710915,-3.3197408299887496
TCGA.E9.A248,26.768209914188237,-5.259715040725813,-7.646425808475007,-14.842713574284216,4.883077997483644
TCGA.E9.A249,-10.98020194364469,-2.1412738294522655,10.280464299189102,13.898465806590615,11.009220412621856
TCGA.E9.A24A,10.897375158129686,-13.661682357974453,16.499776033138502,4.13967061354964,-0.01689974525103915
TCGA.E9.A295,-15.877801313587055,8.485861169142915,-8.384131090439272,-0.8853257409386988,-0.12332536795827712
TCGA.E9.A2JS,-22.781622720382064,25.038482559409193,-7.2582816122428335,3.244046661506993,-12.230614768652385
TCGA.E9.A2JT,30.649905783638662,15.456608635340253,3.2206403213947303,-18.73075572331146,8.442531746780373
TCGA.E9.A3Q9,-10.119227144523146,-29.265550442861862,-1.6880790570012507,-8.928826763088255,2.585797747468723
TCGA.E9.A3QA,39.6754902260655,2.867226294051945,-0.6734140634239852,-9.989399722888484,2.995307712325378
TCGA.E9.A3X8,12.197601526729741,8.585496591444056,9.250136966243977,-0.821391234848291,7.3220546040801375
TCGA.E9.A54X,-2.74374284582021,-16.558019970065967,20.005374053481546,3.107508114843937,-7.825455041286765
TCGA.E9.A5UO,-42.228632372004576,7.3267188061006605,-10.115222221474424,-4.895514971105266,-13.653658910840113
TCGA.E9.A5UP,-23.37414596743206,1.5516356207049737,0.6418671696336585,12.68046907158882,10.976911538092471
TCGA.EW.A1IW,-8.47224838862389,22.051988641926076,1.5231986895886604,5.0658910823376235,6.650038916668328
TCGA.EW.A1IX,2.4106853655987677,-16.088042790344947,6.843783756166067,-8.801359636915999,0.2519744243286083
TCGA.EW.A1IY,9.484146093521526,6.2105205805867145,11.197840220143148,1.1787775971968462,4.326379178424468
TCGA.EW.A1J1,-14.528132056240759,-31.209305135427986,5.792595141382746,-10.07597425904112,-16.187451636391845
TCGA.EW.A1J2,-2.151627483447713,5.113654637879628,8.170233749168489,1.142733120980136,7.358923480927796
TCGA.EW.A1J3,-21.85814965856173,-7.653877016937132,5.400368932801765,7.706465419815219,7.456795590954882
TCGA.EW.A1J6,-6.576135764687436,-23.25102330731166,-1.6407211955996508,2.4715134768528664,-11.074259519335955
TCGA.EW.A1OV,6.184441939479517,1.368512796926065,-13.211304993341393,-7.38331299013318,6.589813059031293
TCGA.EW.A1OW,38.417881193844856,-22.633934509643474,-16.95228086801426,12.007511588823611,-5.9068059169538865
TCGA.EW.A1OX,-34.76971575553342,18.909883820968417,-6.217320966319001,-7.38586538490312,-27.213485685975932
TCGA.EW.A1OY,-15.774031797483168,-35.031957202203536,-15.352463049664301,-1.263069712910572,-5.939866549979832
TCGA.EW.A1OZ,-24.56044604799528,18.167157487666067,-14.665422712754891,3.521038466796962,-2.1759803904622617
TCGA.EW.A1P0,-13.271433872119244,-5.041558761436507,3.87725587549629,2.7220519673750863,-12.940750538012274
TCGA.EW.A1P3,-12.144640643861873,-3.3426781275234014,5.0980163414861135,-1.2940391930033024,5.601043303263486
TCGA.EW.A1P4,38.392341073979615,-2.6608557579319774,0.6331690173990082,0.6262586493726581,-3.4538670877408335
TCGA.EW.A1P5,-15.398918788678127,-1.342982851268905,9.986364740187884,0.7572856374572736,1.3559630871662287
TCGA.EW.A1P6,-9.993708000892408,-29.61256608888453,-5.688425487338663,4.066312221675299,0.8122182048345911
TCGA.EW.A1P8,41.91134699136969,-10.614649001141915,-4.604647878568982,6.573174778391854,-2.8294548046318395
TCGA.EW.A1PA,-13.537418383284038,-2.9717265953208907,-5.697913114170958,-2.160372950271495,-5.268167988649293
TCGA.EW.A1PB,35.658180641756424,6.696417035219176,-6.585977645302865,-5.978549799137508,2.29374364945577
TCGA.EW.A1PC,-21.920615125344263,-5.513067658142172,-31.877770474644347,0.6600517547274453,9.825834529092077
TCGA.EW.A1PD,-9.684590156700237,-0.11477810589809173,7.707819032972153,6.538189178129867,-7.062539791380164
TCGA.EW.A1PE,-10.428932794541527,-12.740023950724803,7.8676401841237364,3.7592170812983303,6.3936519666841924
TCGA.EW.A1PF,6.195687624716043,0.8318736123872235,8.368139010205816,-4.421803186695404,-5.234594808537218
TCGA.EW.A1PH,32.158100641635635,-29.017447534446674,-26.479620197510943,11.041656234097468,-7.885632845136381
TCGA.EW.A2FR,18.843445046595797,-3.0223364033539544,6.129423608048437,-1.125279942088652,-2.9555436511888313
TCGA.EW.A2FS,-3.0293647983756427,15.576711573966353,-7.068131976090918,-10.606164187169181,-2.9302388521699796
TCGA.EW.A2FV,-0.4337575429442032,-0.7892605052486709,-6.137449918638934,-11.31985310019226,-1.4966598607263062
TCGA.EW.A2FW,-20.378637130398307,-12.805707588212712,7.3925251593096055,-10.682409729913129,-12.031222191337278
TCGA.EW.A3E8,-5.878254284651782,17.214118631881323,-1.718772007988091,-6.430648765356209,6.800863298710569
TCGA.EW.A3U0,36.060672148813104,-5.882836885163876,-9.30343071842635,-6.053585923572205,0.7137520733932657
TCGA.EW.A423,-31.28976774362382,1.9877048183931425,-8.682335919258733,13.639939186316134,4.41357848712548
TCGA.EW.A424,-19.829583418075465,12.17943969083581,4.401460651047017,14.290246652794197,4.540606181128313
TCGA.GI.A2C8,-9.94438049903094,14.509124300634442,-8.370379222205814,-5.900150061076365,2.272223158527852
TCGA.GI.A2C9,34.489303735001826,0.4250955859989859,-12.427029190398677,17.24149341894785,-8.3094913196894
TCGA.GM.A2D9,-22.647307845049582,9.370637402356854,1.4570680295947895,2.985036846401435,3.0354926773043625
TCGA.GM.A2DA,-1.0193231250299832,-12.559031100045647,-6.344286497577441,-11.612445373079884,4.39849867734174
TCGA.GM.A2DB,18.46997611971959,-3.6081215259602795,-10.924866257910331,-6.387291707158479,4.914667717747522
TCGA.GM.A2DC,-20.794472047025423,18.182375040205642,8.8584904997185,-1.4090958598263603,-12.921963585081082
TCGA.GM.A2DF,30.116357047178298,8.856141941411465,-8.747564326953865,-6.744355780872069,0.5072085836376506
TCGA.GM.A2DH,10.765724758527046,9.863928558731681,-3.0338433976561787,-2.2713796496050773,4.60468647555804
TCGA.GM.A2DI,25.248086085156093,5.713456686694203,7.612650404941938,-16.30710830403712,5.474104785406252
TCGA.GM.A2DK,1.7978385264285246,0.10467752339684763,7.6104499680220385,-8.544015889491511,-6.070406510365323
TCGA.GM.A2DL,-6.318876170392504,8.100695551424742,-2.51646725698121,-0.5826977760872434,6.4003792269024595
TCGA.GM.A2DM,1.3906733038404397,-11.109617356520404,25.836535821328333,1.026635024970222,-9.06676098978177
TCGA.GM.A2DN,10.221930131180379,9.563608342827006,4.708167320348736,-1.4717086454006394,9.58708821792683
TCGA.GM.A2DO,19.096367806321737,11.50947437822044,-2.8216105385232586,-21.36445363419274,5.6455333052515835
TCGA.GM.A3NW,-27.211928173756487,3.36464198224989,-6.908006107950623,0.6122653277930967,-0.3623936653551709
TCGA.GM.A3NY,-18.422167404237033,7.721987853510255,13.353825091697741,13.46418945503081,5.329634838528673
TCGA.GM.A3XG,24.663656657695586,-2.4662456611653476,21.22349907131193,3.9980801586485573,-3.1639053588034862
TCGA.GM.A3XL,34.41370809091253,14.933111870469002,-3.3436287432605365,11.141434028941328,-5.559590558079664
TCGA.GM.A3XN,10.830428675978242,8.420643511460296,14.63234165174385,-2.7869658610344006,3.8795500988439753
TCGA.GM.A4E0,13.09634022058066,8.008322117319587,3.1135325759297126,-5.398554174683571,8.554222163652346
TCGA.JL.A3YW,12.857793523153116,12.705806391688318,-11.793580434882456,0.629910873019943,9.800896742773547
TCGA.JL.A3YX,-16.83627854860155,-9.96937118949534,1.3013098354767672,7.216859411870423,1.9105105784036474
TCGA.LL.A440,22.256747844235925,4.094247165459596,10.204045529551141,-4.560083349343793,2.272695263528735
TCGA.LL.A442,-13.504494592194103,-24.989718310139953,9.983027580451038,-1.5887638538288076,-5.911688968587695
TCGA.LL.A50Y,-22.65415211905009,10.816307702676495,13.223028231842404,4.763571458127076,8.113760894428154
TCGA.LL.A5YL,-6.427492826118532,24.994057240771657,-0.7859517336313127,3.4764080198757035,7.465802567477188
TCGA.LL.A5YM,-31.94442075144017,18.352325758038237,-6.596070364765679,1.4810121143794355,-9.909365704364859
TCGA.LL.A5YN,11.170947614434871,1.4919250714547312,-3.933915599081214,-10.784877775587908,6.254373502145934
TCGA.LL.A5YO,33.65706375959081,9.358432018781153,4.65911059916778,-14.891862217094113,4.823224589831319
TCGA.LL.A5YP,38.910352029673994,-4.723858768933355,-4.001753304554504,8.288656737823233,-5.311390278172763
TCGA.LQ.A4E4,-28.07972135373883,5.3996518954336326,-7.727465134161235,7.141590922044801,3.909872539954556
TCGA.OL.A66H,-4.093753920306262,-10.216879291846384,5.681712283676644,-13.697431618086629,-7.501441670378806
TCGA.OL.A66I,34.6550979047326,20.376710876136944,-2.275876641260789,-0.554409279218752,0.11605980263557979
TCGA.OL.A66J,-15.34772633547893,-4.9915204572506084,-11.36222405870125,-10.2425856173447,-0.12265443196962172
TCGA.OL.A66K,-19.166242335141604,2.4859068065680976,0.6221314396730517,14.646552934456453,8.646567574857226
